,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
20,20,/songs/1290939,Snow Patrol,Engines,https://genius.com/Snow-patrol-engines-lyrics,http://api.genius.com/songs/1290939,A Hundred Million Suns,2008-10-24,"Only the faintest only the faintest glance buries you buries me So fire your engine see if I give a damn, we'll be dust instantly Caught in a jet stream caught in a gorgeous howl all the world lost in noise Use me forever use me for rocket fuel, I'll be air I'll be fire  You say you love me like the silence of the turning Earth You say you love me like the endless roar of modern life You say you love me like the laughter and the kissed back tears You say you love me like the past the now the coming years  What will you remember what will you think of me after I say goodbye Returning in bodies, plants and the sand you'll squeeze in between shoeless feet  I know I love you like the slivered gold of dying days I know I love you like an ancient history brought to life I know I love you like the sunlit water on your skin I know I love you like the million times I never said  I know you love me like the silence of the turning Earth I know you love me like the endless roar of modern life I know you love me like the laughter and the kissed back tears I know you love me like the past the now the coming years",6,5,3,6,17,9,18,5,3,2,0.9978
21,21,/songs/1972012,Snow Patrol,Even touching dundee,https://genius.com/Snow-patrol-even-touching-dundee-lyrics,http://api.genius.com/songs/1972012,None,2006-05-01,"Even Touching Dundee Never thought I'd hear those words Mother's voice is choked with tears I couldn't even raise my voice Stood dumb, silent on the phone  I just heard the news On the radio It can't be true I can't think straight  Subtlety is far too loud I'd never heard her name before I couldn't bring myself to look Down the page at other news  I just heard the news On the radio It can't be true I can't think straight",0,2,0,0,3,2,6,1,0,4,-0.9231
22,22,/songs/469095,Snow Patrol,Fallen Empires,https://genius.com/Snow-patrol-fallen-empires-lyrics,http://api.genius.com/songs/469095,Fallen Empires,2011-11-11," You called my name in the dark Called me back to the start The condensation is building tension Stubborn silence is formed Around our bodies it's warm The cool wet grasses as summer passes Frightened under attack Fallen flat on my back Arms and legs, I'm too scared to beg Harm me most when it's light Thought of you don't sit right I need the darkness a death grip embrace   Razing cities to dust Faces dripping in lust Fallen empires and raging bush fires All your words unfounded Secret lives bound in bed Living backwards and tangled back words Ruined everything right So good can't see the light From my cave I can see the wave Fallen empires and raging bush fires   We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire) We are the light, we are the light (Run to the fire)",7,6,5,18,2,14,7,5,4,6,-0.9825
23,23,/songs/1011071,Snow Patrol,Favourite Friend,https://genius.com/Snow-patrol-favourite-friend-lyrics,http://api.genius.com/songs/1011071,Songs for Polarbears,1998-08-31," You're my favourite friend and I adore you Love you to the end, no one hears a word you say You're my favourite friend, we rule the world together With our secret codes and plans we can't remember   From now on, must be strong, my favourite friend   You're my favourite friend, when I need you And when I don't as well, of course you miss me being around You're my favourite friend but I'm older now I can't pretend, I can't see you anymore   From now on, must be strong, my favourite friend",0,2,0,1,8,1,10,1,0,11,0.9699
24,24,/songs/1081846,Snow Patrol,Fifteen Minutes Old,https://genius.com/Snow-patrol-fifteen-minutes-old-lyrics,http://api.genius.com/songs/1081846,Songs for Polarbears,1998-08-31," I'm good for inspiration, aren't I You will find Close the door and I'll go anywhere You take me to From this bed on to so much more Care for you I will   Can I have a picture of you tonight? Keep it with me always in my mind   Touch me 'cause I can't move I can barely breathe Speechless, breathless I can't tell you If I'm here or not Running both legs tied together Arms in the air Care for you I will   Can I have a picture of you tonight? Keep it with me always in my mind   Care for you I will Care for you ...",0,2,0,0,2,0,2,0,1,1,0.9708
25,25,/songs/188690,Snow Patrol,Firelight,https://genius.com/Snow-patrol-firelight-lyrics,http://api.genius.com/songs/188690,When It's All Over We Still Have to Clear Up,2001-03-05," Firelight, firelight, fire little, firelight Firelight, firelight, fire little, firelight Firelight, firelight, fire little, firelight Firelight, firelight, fire little, fire Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little, fire   We won't get much sleep We won't get much sleep We won't get much sleep We won't get much sleep   Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little, fire   We won't get much sleep We won't get much sleep We won't get much sleep We won't get much sleep   We won't get much sleep (Reaching out to touch...) We won't get much sleep (More than I should have) We won't get much sleep (Love my simple life) We won't get much sleep (I will stay right here)   Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little Firelight, firelight, firelight, fire little, firelight",0,0,0,19,1,0,1,0,0,0,-0.9896
26,26,/songs/1739726,Snow Patrol,Get Balsamic Vinegar... Quick You Fool,https://genius.com/Snow-patrol-get-balsamic-vinegar-quick-you-fool-lyrics,http://api.genius.com/songs/1739726,Songs for Polarbears,1998-08-31," Cut my eyes out, dear So I can't see your smug grin You're right, you always win Untie my hands now I'm game up to a point And we're well past bedtime now All this time away And I'm freezing cold now If I could hear you say I'm sorry dear   I try hard not to laugh As she trips up on the step And her look turns me to stone I'm closer to the truth She hates being on her own But fuck her I'm leaving tonight Why should I live this way When I could be with someone else I don't want to hurt her feelings But she's a crazy fucked up bitch",6,3,3,5,4,10,8,5,4,4,-0.9421
27,27,/songs/1611162,Snow Patrol,Give Me Strength,https://genius.com/Snow-patrol-give-me-strength-lyrics,http://api.genius.com/songs/1611162,Up to Now,2009-10-23,I choked back tears today because I can't begin to say how much you've shaped this boy These last ten years or more  My friends we've seen it all Triumphs to drunken falls and our bones are broken still But our hearts are joined until Time slips its tired hand into our tired hands We've years 'til that day and so much more to say  You give the strength to me A strength I never had I was a mess you see I'd lost the plot so bad You dragged me up and out Out of the darkest place There's not a single doubt when I can see your faces  My friends we've seen it all When it made no sense at all You dare to light my path And found the beauty in the aftermath  Let me hold you up like you held me up It's too long to never say this You must know I've always thought  You give the strength to me A strength I never had I was a mess you see I'd lost the plot so bad You dragged me up and out Out of the darkest place There's not a single doubt when I can see your faces  You give the strength to me A strength I never had I was a mess you see I'd lost the plot so bad You dragged me up and out Out of the darkest place There's not a single doubt when I can see your faces,5,5,9,8,5,20,13,12,1,13,0.4018
28,28,/songs/1335071,Snow Patrol,Gleaming Auction,https://genius.com/Snow-patrol-gleaming-auction-lyrics,http://api.genius.com/songs/1335071,Final Straw,2004-10-25,I get tired of the heart attacks Every time it rings I put myself on the waiting list And get it all cleared up You're the one with the attitude Don't try and make me out To be the root of the evil in The whole rotten affair  Lie back and suffer now We've both earned our reward Lie back and suffer now We've both earned our reward  Buried deep in the telegram I'm sure I never got Was any clue of the whereabouts Of all the things I'd lost Just because you were right before Doesn't mean you're right To make up now would just vindicate Every doubt I had  It's not as simple as How much you think you care You would never know When to take the hint Broken glass aside My feelings stay the same Covered head to toe In blood and fear and spite,9,5,4,7,3,14,4,8,3,5,-0.9657
29,29,/songs/488745,Snow Patrol,Grazed Knees,https://genius.com/Snow-patrol-grazed-knees-lyrics,http://api.genius.com/songs/488745,Final Straw,2004-08-04,"I'm trying not to stare, it's too late The blanket's over there, if you like I'm broken and I'm colder than hell I should've said I'd not come back here  Your breakfast will get cold I really have to go  It's easier to lie and be safe Time and time again I'm half stalled One giant leap of faith is easy When everyone you ask is so sure  Just give a second thought What if we don't get caught  Just say you love me now And forget this whole row Just save your energy For making up with me",4,4,2,3,4,7,6,4,0,5,0.9324
