,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
74,/songs/277912,Ariana Grande,Love Is Everything,https://genius.com/Ariana-grande-love-is-everything-lyrics,http://api.genius.com/songs/277912,Christmas Kisses EP,2013-11-26," It's time for us to all give something (It's time for us to all give something) All around the world this time of year (All around the world this time of year) As a matter of fact it, won't cost you nothing (As a matter of fact, it won't cost you nothing) It's in your heart, you got it right there, you got it right there   The truth is your heart is the biggest gift you can give anyone I know we can do it 'Cause when I look around, there's enough for everyone (Uh-huh) If you spend a little time, look deep inside Search your heart and I'm sure you'll find That the best gift you could give this Christmas   All we need is love (Give love, love, love, love) Love is all we need (Give love, love, love, love) Love underneath the tree, love is everything All we need is love (Give love, love, love, love) Love is all we need (Give love, love, love, love) Let your heart believe that love is everything (Love is everything)   We'll give it all 'cause it's the season (We'll give it all 'cause it's the season) Spreading lots of joy and lots of cheer (Lots of joy and lots of cheer) If you need a cost, if you need a reason, oh yeah It's the gift that just won't disappear, won't disappear   The truth is your heart is the biggest gift you can give anyone I know we can do it 'Cause when I look around there's enough for everyone (Uh-huh) If you spend a little time, look deep inside Search your heart and I'm sure you'll find That the best gift you could give this Christmas   All we need is love (Give love, love, love, love) Love is all we need (Give love, love, love, love) Love underneath the tree, love is everything (Love is everything) All we need is love (Give love, love, love, love) Love is all we need (Give love, love, love, love) Let your heart believe that love is everything (Love is everything)   Love who you love, no one can judge Follow your heart and don't give up 'Cause that's what this day's about So grab 'em close and hold them in And don't let go, 'cause Christmas is here   (All we need is love) Give love (Love is all we need) All we need (Love underneath the tree) The tree (Love is everything) Love is everything, baby (All we need is love) Give love (Love is all we need) All we need (Let your heart believe) Believe (Love is everything, love is everything) Love is everything, baby (All we need is love) (Give love, love, love, love) (Love is all we need) (Give love, love, love, love) Yeah, no, no, baby (Love underneath the tree, love is everything) Love is everything, oh, ooh (All we need is love) (Give love, love, love, love) (Love is all we need) Give love, love, love, love (Let your heart believe that love is everything, love is everything, love is everything) Love is everything, ay   (All we need is love, love is all we need) Give love, love, love, love, oh yeah (Love underneath the tree) Love is everything, baby (Love is everything, love is everything) (All you need is love) You need is love (Give love, love, love, love) (Give love, love, love, love…)",7,19,6,2,129,1,135,0,13,14,0.9999
75,/songs/3056614,Ariana Grande,Love The Way You Lie,https://genius.com/Ariana-grande-love-the-way-you-lie-lyrics,http://api.genius.com/songs/3056614,None,2010-12-11,"On the first page of our story The future seemed so bright Then this thing turned out so evil Don't know why I'm still surprised  Even angels have their wicked schemes And you take that to new extremes But you'll always be my hero Even though you've lost your mind  Just gonna stand there and watch me burn But that's all right because I like the way it hurts Just gonna stand there and hear me cry But that's all right because I love the way you lie I love the way you lie Oh, I love the way you lie Ohh yeah  Now there's gravel in our voices Glass is shattered from the fight In this tug of war you'll always win Even when I'm right  Cause you feed me fables from your hands With violent words and empty threats And it's sick that all these battles Are what keeps me satisfied  Just gonna stand there and watch me burn But that's all right because I like the way it hurts Just gonna stand there and hear me cry But that's all right because I love the way you lie I love the way you lie Oh, I love the way you lie  So maybe I'm a masochist I try to run but I don't wanna ever leave Till these walls are going up In smoke with all our memories  Just gonna stand there and watch me burn But that's all right because I like the way it hurts Just gonna stand there and hear me cry But that's all right because I love the way you lie I love the way you lie Oh, I love the way you lie",17,5,12,12,12,27,15,20,5,5,0.9555
76,/songs/212601,Ariana Grande,Lovin' It,https://genius.com/Ariana-grande-lovin-it-lyrics,http://api.genius.com/songs/212601,Yours Truly,2013-08-30," It's The Rascals! Baby, don’t you know you’ve got all my love, all my love? Baby, don’t you know you’ve got all my love, all my love?   Hold up, wait Before you go, just stay And talk to me for a little Baby, won't you loosen up just a little, eh?   See, what you don’t understand Is falling in love wasn’t part of my plan Started with a crush, now I call you my man Doubt that I’ll ever fall in love, ever fall in love again 'Cause you give me chills every time we chill I spend all of my days doing, doing   Nothing but lovin' you Nothing but lovin' you, baby Boy, you got all my time I’m lovin' your loving I’m lovin', I’m lovin' you, baby Boy you got all my, all my love and affection, all my attention You don’t gotta question if I’m really loving your lovin' I’m lovin', I’m lovin' you, baby Boy, you got all my, all my   Hold up, wait Shut up and kiss me, babe I just wanna get a little taste I just wanna get a little taste before you go   See, what you don’t understand Is falling in love wasn’t part of my plan Started with a crush, now I call you my man Doubt that I’ll ever fall in love, ever fall in love again 'Cause you give me chills every time we chill I spend all of my days doing, doing   Nothing but lovin' you Nothing but lovin' you, baby Boy, you got all my time I’m lovin' your loving I’m lovin', I’m lovin' you, baby Boy you got all my, all my love and affection, all my attention You don’t gotta question if I’m really loving your lovin' I’m lovin', I’m lovin' you, baby Boy, you got all my, all my   Time and my trust Don't mess this up You got me fallin' in love You got me fallin' in love You got me fallin' so hard Boy, you change the way I breathe When you put your lips on me I adore you So let me make it clear to you, that boy, you’re all I need My baby   Nothing but lovin' you Nothing but lovin' you, baby Boy, you got all my time I’m lovin' your loving I’m lovin', I’m lovin' you, baby Boy you got all my, all my love and affection, all my attention You don’t gotta question if I’m really loving your lovin' I’m lovin', I’m lovin' you, baby Boy, you got all my, all my   Baby, don’t you know you’ve got all my love, all my love? Baby, don’t you know you’ve got all my love, all my love?",1,12,13,4,45,23,62,8,1,23,0.9994
77,/songs/4067758,Ariana Grande,​make up,https://genius.com/Ariana-grande-make-up-lyrics,http://api.genius.com/songs/4067758,"thank u, next",2019-02-08," I like to fuck with you just to make up with you 'Cause the way you be screamin’ my name Make me wanna make love to you I might break up with you just to make up with you At the end of the day, boy You know that I'm 'bout to wake up with you   I love it when we make up (Yeah-eh-eh) Go ’head, ruin my makeup (Yeah-eh-eh) I love it when we make up (Yeah-eh-eh) Go 'head, ruin my makeup (Yeah-eh-eh)   My energy and attitude don't really coincide I'm stayin' mad all day so we can let it out tonight Bring you to the bed where we can really make it right Sorry-in-a-box so when it pops, surprise, surprise   I love it when we make up (Yeah-eh-eh) Go 'head, ruin my makeup (Yeah-eh-eh) I love it when we make up (Yeah-eh-eh) Go 'head, ruin my makeup (Yeah-eh-eh)   Promise me that when you kiss my lips, you'll make it stick That’s the way to shut me up after an argument No eyeliner on, but looking at you is the fix Highlight of my life, just like that Fenty Beauty kit Boy, you know what it is   I love it when we make up (Yeah-eh-eh) Go ’head, ruin my makeup (Yeah-eh-eh) I love it when we make up (Yeah-eh-eh) Go 'head, ruin my makeup (Yeah-eh-eh)   Let me stay in my bag ’cause I like when you mad It's a mood, it's a vibe, it's a look, it’s a match Attitude, dream of mine (Dream of mine) When you say that I'm right (That I'm right) And I find that it works every time   And I love it when we make up (Yeah-eh-eh) (And I love it when we make up) Go 'head, ruin my makeup (Yeah-eh-eh) (Go 'head, ruin my makeup) I love it when we make up (Yeah-eh-eh) (And I love it when we make up) Go 'head, ruin my makeup (Yeah-eh-eh) (Go ahead, ruin my makeup, yuh)   Yeah-yeah, yeah-yeah, yeah-yeah Oh no, yeah-yeah, yeah-yeah Mmm, yeah-yeah, yeah-yeah, yeah-yeah, uh-huh",4,2,4,14,16,17,18,12,5,2,0.961
78,/songs/4539102,Ariana Grande,MONOPOLY,https://genius.com/Ariana-grande-monopoly-lyrics,http://api.genius.com/songs/4539102,None,2019-04-01,"Yeah I've been on a roll, where have you been? Real protective with my soul, where you been? Is your GPS even on, where you been? Matter of fact, I don’t even care where you been Bad vibes, get off of me Outta here with that fuckery Treat my goals like property Collect them like Monopoly I probably Won't come if there's not a fee And if they try come stoppin’ me I swerve both ways, dichotomy I like women and men (Yeah) Work so fuckin' much, need a twinny, twin, twin How you hit the club and you barely got in? Then we hit the bank, making them investments for the win, oh Said, I been on a roll, where have you been? (Where you been?) Real protective with my soul, where have you been? (Where you been?) Is your GPS even on, where have you been? (Where you been?) Matter of fact, I don't even care where you been Bad vibes, get off of me Outta here with that fuckery Treat my goals like property Collect them like Monopoly I probably Won't come if there's not a fee And if they try come stoppin' me I show them my discography (Yeah, yeah) I like women and men (Yeah) Work so fuckin' much, need a twinny, twin, twin (Yeah) You'd be straight for life if I gave you my PIN (Yeah) Even though we gave up that 90% for the win, go I’ve been on a roll, where have you been? (Where you been?) Real protective with my soul, where have you been? (Where you been?) Is your GPS even on, where have you been? (Where you been?) Matter of fact, I don’t even care where you been Yeah, hell no I don't even care where you been (Oh, yeah) Hell no (Oh, yeah) Said I don’t even care Remember when we made a fuckin' album off that Clicquot? (Ooh) I never track my vocals, so shout out to Eric Vetro (I love Vetro, man) This been buildin' up, I guess this friendship like Home Depot (Ooh) I'm so thankful working with my best friend, she the cheat code She the cheat code (Yeah!) Where you at? Where you been? (Oh yeah) Where you been? Where you at, ho? Hey (Where you been?) Where you at? Where you been, ho? Hey (Mmm, yeah) I don’t care where you been, ho (Been) Where you been Cletus? Yeah, who? (What?) Clevis? Who the fuck is Cletus? It's from, um Cletus? Girl Nutty Professor We have to wrap, 5, 6, 7, 8 Yeah",13,3,8,7,6,12,24,6,5,19,0.9934
79,/songs/2016410,Ariana Grande,Moonlight,https://genius.com/Ariana-grande-moonlight-lyrics,http://api.genius.com/songs/2016410,Dangerous Woman,2016-05-20," The sun is setting And you're right here by my side And the movie's playing But we won't be watching tonight Every look (every look), every touch (every touch) Makes me wanna give you my heart I be crushin' on you, baby Stay right where you are 'cause   I never knew, I never knew You could hold moonlight in your hands 'Til the night I held you In the  moonlight Moonlight   I kiss his fingertips As I'm wishing he's all mine He's giving me Elvis With some James Dean in his eyes Puts his lips (puts his lips) on my neck (on my neck) Makes me want to give him my body I be fallin' for you, baby And I just can't stop 'cause   I never knew, I never knew You could hold moonlight in your hands 'Til the night I held you In the moonlight Moonlight Baby, I be fallin' You are my moonlight Moonlight   He's so bossy He makes me dance Tryna sit in the back of his whip And just cancel my plans Sweet like candy But he's such a man He knows just what it does When he’s holding me tight And he calls me ""Moonlight"" too",1,4,0,0,7,2,8,1,3,3,0.9523
80,/songs/407574,Ariana Grande,My Everything,https://genius.com/Ariana-grande-my-everything-lyrics,http://api.genius.com/songs/407574,My Everything,2014-08-22," I cried enough tears to see my own reflection in them And then it was clear I can't deny, I really miss it To think that I was wrong I guess you don't know what you got 'til it's gone Pain is just a consequence of love I'm saying sorry for the sake of us   He wasn't my everything 'til we were nothing And it's taking me a lot to say Now that he's gone, my heart is missing something So it's time I push my pride away 'Cause you are, you are You are my everything You are, you are You are my everything   I know you're not far, but I still can't handle all the distance You're travelling with my heart I hope this is a temporary feeling 'Cause it's too much to bear without you And I know sorry ain't the cure If I cross your mind, just know I'm yours 'Cause what we got is worth fighting for 'Cause you are   You weren't my everything 'til we were nothing And it's taking me a lot to say Now that you're gone, my heart is missing something So it's time I push my pride away You are, you are You are my everything You are, you are You are my everything   Ooh, hmm, ha, yeah You are, you are, you are, ooh You are, you are, you are My everything",5,4,1,6,5,8,7,5,3,3,0.8481
81,/songs/2848135,Ariana Grande,My Way*,https://genius.com/Ariana-grande-my-way-lyrics,http://api.genius.com/songs/2848135,None,2016-08-14,"Lyrics From Snippet    We the best Boy, you better keep one or think twice Notice I'm the best one to keep by Guess I shouldn't stay so   You say I learn the lessons on the hard way It take every ounce of effort just to parlay Boy, it's always in my favor, it go my way, my way",0,1,2,0,0,2,3,0,1,1,0.9274
82,/songs/4067750,Ariana Grande,NASA,https://genius.com/Ariana-grande-nasa-lyrics,http://api.genius.com/songs/4067750,"thank u, next",2019-02-08," This is one small step for woman One giant leap for woman-kind   I'd rather be alone tonight You can say ""I love you"" through the phone tonight Really don’t wanna be in your arms tonight I'll just use my covers to stay warm tonight Think I'm better off here all alone tonight Ain’t no checkin' on when I get home tonight Just makin' sure I'm good on my own tonight Even though there isn't nothin' wrong tonight   Yeah, I'm just sayin', baby I can’t really miss you if I’m with you And when I miss you, it'll change the way I kiss you Baby, you know time apart is beneficial It’s like I'm the universe and you'll be N-A-S-A   Give you the whole world, I'ma need space I’ma need space, I'ma, I'ma need You know I'm a star; space, I'ma need space I'ma need space, I'ma, I'ma need space (N-A-S-A) Give you the whole world, I'ma need space I'ma need space, I'ma, I'ma need You know I'm a star; space, I'ma need space I'ma need space, I'ma, I'ma need space (N-A-S-A)   Bottom line Usually, I would love it if you stayed the night I just think I'm on another page tonight It ain't nothing wrong with saying I need me time Usually, I would orbit around you But gravity seems to be the only thing that's pulling me You'll be my rise and shine soon as them stars align, mmm   Baby, I can't really miss you if I'm with you And when I miss you, it'll change the way I kiss you Baby, you know time apart is beneficial It's like I'm the universe and you'll be N-A-S-A   Give you the whole world, I'ma need space I'ma need space, I'ma, I'ma need You know I'm a star; space, I'ma need space I'ma need space, I'ma, I'ma need space (N-A-S-A) Give you the whole world, I'ma need space I'ma need space, I'ma, I'ma need You know I'm a star; space, I'ma need space I'ma need space, I'ma, I'ma need space (N-A-S-A)   You don't wanna leave me, but I'm tryna self-discover Keep me in your orbit and you know you'll drag me under You don't wanna leave me, but I'm tryna self-discover (You don't wanna leave me, but I'm tryna self-discover) Keep me in your orbit and you know you'll drag me under (Keep me in your orbit and you know you'll drag me under)   I'd rather be alone tonight You can say ""I love you"" through the phone tonight",0,11,0,3,16,7,23,4,6,12,0.9612
83,/songs/4000336,Ariana Grande,​needy,https://genius.com/Ariana-grande-needy-lyrics,http://api.genius.com/songs/4000336,"thank u, next",2019-02-08," If you take too long to hit me back I can't promise you how I’ll react But all I can say is at least I'll wait for you Lately, I've been on a roller coaster Tryna get a hold of my emotions But all that I know is I need you close   And I’ma scream and shout for what I love Passionate, but I don't give no fucks I admit that I'm a lil' messed up But I can hide it when I'm all dressed up I'm obsessive and I love too hard Good at overthinking with my heart How you even think it got this far, this far?   And I can be needy, way too damn needy I can be needy, tell me how good it feels to be needed I can be needy, so hard to please me I know it feels so good to be needed   Sorry if I'm up and down a lot (Yeah) Sorry that I think I'm not enough And sorry if I say sorry way too much You can go ahead and call me selfish (Selfish) But after all this damage, I can’t help it (Help it) But what you can trust is I need your touch   I’ma scream and shout for what I love Passionate, but I don't give no fucks I admit that I’m a lil' messed up But I can hide it when I'm all dressed up I'm obsessive and I love too hard Good at overthinking with my heart How you even think it got this far, this far?   And I can be needy, way too damn needy I can be needy, tell me how good it feels to be needed I can be needy, so hard to please me I know it feels so good to be needed",11,10,7,5,13,17,16,1,10,12,0.9774
84,/songs/2469600,Ariana Grande,Nobody Does It Better,https://genius.com/Ariana-grande-nobody-does-it-better-lyrics,http://api.genius.com/songs/2469600,None,2016-05-17," So what we gon' do? So what you gon' do? So what we gon' do? So what you gon' do?   You said you'd never forget her And she said she could change your life It happened on the day you met her A love at first sight made you blind   But I warned you she wasn't who she claimed to be And no one could love you like me   Cause nobody does it better I know you're sittin' at home cryin' cause you miss me Nobody does it better You must be out of your mind, boy, what was you thinkin'? Yeah nobody does it No one, no one No-no-nobody does it No one, no one No-no-nobody does it better   Don't throw your heart out in a letter Cause I already read your mind You know you missed out on forever And settled for a waste of time   But I warned you she wasn't who she claimed to be And no one could love you like me   Cause nobody does it better I know you're sittin' at home cryin' cause you miss me Nobody does it better You must be out of your mind, boy, what was you thinkin'? Yeah nobody does it No one, no one No-no-nobody does it No one, no one No-no-nobody does it better     But I warned you she wasn't who she claimed to be And no one could love you like me   Cause nobody does it better I know you're sittin' at home cryin' cause you miss me Nobody does it better You must be out of your mind, boy, what was you thinkin'? Yeah nobody does it (Say no one, say no one) No one, no one No-no-nobody does it No one, no one No-no-nobody does it better   So what we gon' do? No-no-nobody does it So what you gon' do? So what we gon' do? No-no-nobody does it better So what you gon' do? No-no-nobody does it better No-no-nobody does it better",0,5,4,4,4,6,5,0,3,1,0.9818
85,/songs/3081522,Ariana Grande,Not Afraid Of Love,https://genius.com/Ariana-grande-not-afraid-of-love-lyrics,http://api.genius.com/songs/3081522,None,2015-09-25," I know you want what's best for me I know you've been waiting patiently You got my hand over the fire I know you wanna take me higher   I don't wanna jump until I'm sure It's not like my heart is insecure The moment I'm ready I'll just know it I'm gonna know it   Oh no, baby not this way Oh no, but I'm not afraid of love A little more time and I'll take you there Oh no, baby, not today But love, come on if you rage in love I want it A little more time And I'll take you there   You make it hard, boy to resist A little more space I must insist Too close You're intoxicating Makes me wonder why I'm waiting   I'll give up the fight When I know it's right Baby, baby, not tonight Oh oh, a little more time And I'll take you there   Oh no, baby not this way Oh no, but I'm not afraid of love A little more time And I'll take you there Oh no, baby not today But love Come on if you rage in love I want it A little more time And I'll take you there   Only time can tell me if this is real Or if we're rushing how we feel Is it my imagination? Is it a perfect situation? No I didn't wanna fall in love But you made me go and do it And now you gotta prove it A little more time and I'll take you there   Oh no, baby not this way Oh no, but I'm not afraid of love A little more time and I'll take you there Oh no, baby not today But love, come on if you rage in love I want it A little more time And I'll take you there Baby, not this way Oh no, but I'm not afraid of love A little more time And I'll take you there Oh no, baby not today But love, come on if you rage in love I want it A little more time and I'll take you there   And I'm gonna take you there And I'm gonna take you there And I'm gonna take you there And I'm gonna take you there A little more time and I'll take you there",6,14,1,7,25,13,28,2,0,3,-0.9987
86,/songs/3649172,Ariana Grande,​​no tears left to cry,https://genius.com/Ariana-grande-no-tears-left-to-cry-lyrics,http://api.genius.com/songs/3649172,Sweetener,2018-04-20," Right now, I'm in a state of mind I wanna be in like all the time Ain't got no tears left to cry So I'm pickin' it up, pickin' it up I'm lovin', I'm livin', I'm pickin' it up I'm pickin' it up, pickin' it up I'm lovin', I'm livin', I'm pickin' it up (Oh, yeah)   I'm pickin' it up (Yeah), pickin' it up (Yeah) Lovin', I'm livin', so we turnin' up Yeah, we turnin' it up   Ain't got no tears in my body I ran out, but boy, I like it, I like it, I like it Don't matter how, what, where, who tries it We out here vibin', we vibin', we vibin'   Comin' out, even when it's rainin' down Can't stop now, can't stop so shut your mouth Shut your mouth, and if you don't know Then now you know it, babe Know it, babe, yeah   Right now, I'm in a state of mind I wanna be in like all the time Ain't got no tears left to cry So I'm pickin' it up, pickin' it up (Oh yeah) I'm lovin', I'm livin', I'm pickin' it up Oh, I just want you to come with me We're on another mentality Ain't got no tears left to cry (To cry) So I'm pickin' it up, pickin' it up (Oh yeah) I'm lovin', I'm livin', I'm pickin' it up   Pickin' it up (Yeah), pickin' it up (Yeah) Lovin', I'm livin', so we turnin' up (We turnin' it up) Yeah, we turnin' it up   They point out the colors in you, I see 'em too And, boy, I like 'em, I like 'em, I like 'em We're way too fly to partake in all this hate We out here vibin', we vibin', we vibin'   Comin' out, even when it's rainin' down Can't stop now, can't stop, so shut your mouth Shut your mouth, and if you don't know Then now you know it, babe Know it, babe, yeah   Right now, I'm in a state of mind I wanna be in like all the time Ain't got no tears left to cry So I'm pickin' it up, pickin' it up (Oh yeah) I'm lovin', I'm livin', I'm pickin' it up Oh, I just want you to come with me We're on another mentality Ain't got no tears left to cry (To cry) So I'm pickin' it up, pickin' it up (Oh yeah) I'm lovin', I'm livin', I'm pickin' it up   Comin' out, even when it's rainin' down Can't stop now (Hmm, oh) Shut your mouth Ain't got no tears left to cry Oh yeah, oh yeah   Oh, I just want you to come with me We're on another mentality Ain't got no tears left to cry (Cry) So I'm pickin' it up, pickin' it up (Oh yeah) I'm lovin', I'm livin', I'm pickin' it up   Pickin' it up, pickin' it up Lovin', I'm livin', so we turnin' up Yeah, we turnin' it up",1,3,3,1,0,13,4,11,5,4,0.9243
87,/songs/2392474,Ariana Grande,Not Just On Christmas,https://genius.com/Ariana-grande-not-just-on-christmas-lyrics,http://api.genius.com/songs/2392474,Christmas & Chill EP,2015-12-18,"I'll love you till I die, boy Every day of my life I celebrate you, baby I adore you, not just on Christmas   Wanna show you in so many ways 365 days I'll give you all my presents, boy I'm for you, not just on Christmas   Baby, whether rain or shine Naughty or nice I'm by your side Ooh, ooh Ooh, ah Ah   I'll love you till I die, boy Every day of my life I celebrate you, baby I adore you, not just on Christmas   Baby, whether rain or shine Naughty or nice I'm by your side Ooh, ooh Ooh, ah Ah",0,3,3,2,9,7,11,2,1,4,0.9674
88,/songs/4317947,Ariana Grande,Oh Darling*,https://genius.com/Ariana-grande-oh-darling-lyrics,http://api.genius.com/songs/4317947,None,2019-04-01,Lyrics From Snippet  Oh darling I've been in and out of town I ? see you around Won't you come and see me now Oh darling I've been missing your,0,0,0,1,2,1,2,1,0,2,0.7506
89,/songs/500846,Ariana Grande,One Last Time,https://genius.com/Ariana-grande-one-last-time-lyrics,http://api.genius.com/songs/500846,My Everything,2015-02-10," I was a liar, I gave in to the fire I know I should've fought it, at least I'm being honest Feel like a failure, 'cause I know that I failed you I should've done you better, 'cause you don't want a liar   And I know, and I know, and I know she gives you everything But boy, I couldn't give it to you And I know, and I know, and I know that you got everything But I got nothing here without you   So one last time I need to be the one who takes you home One more time I promise after that, I'll let you go Baby, I don't care if you got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home   I don't deserve it, I know I don't deserve it But stay with me a minute, I swear I'll make it worth it Can't you forgive me? At least just temporarily I know that this is my fault, I should have been more careful   And I know, and I know, and I know she gives you everything But boy, I couldn't give it to you And I know, and I know, and I know that you got everything But I got nothing here without you, baby   So one last time I need to be the one who takes you home One more time I promise after that, I'll let you go Baby, I don't care if you got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home   I know I should've fought it At least I'm being honest, yeah But stay with me a minute I swear I'll make it worth it, yeah 'Cause I don't wanna be without you   So one last time I need to be the one who takes you home (Takes you home, babe) One more time I promise after that, I'll let you go Baby, I don't care if you got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home   One last time I need to be the one who takes you home",4,12,7,4,9,6,24,4,0,16,-0.8398
90,/songs/706635,Ariana Grande,One Last Time (Attends-moi),https://genius.com/Ariana-grande-one-last-time-attends-moi-lyrics,http://api.genius.com/songs/706635,None,2015-02-16," I was a liar, I gave into the fire I know I should've fought it At least I'm being honest Feel like a failure 'cause I know that I failed you I should've done you better 'Cause you don't want a liar  And I know, and I know, and I know She gives you everything but boy, I couldn't give it to you   Mon amour, mon amour, mon amour Sans toi, plus rien ne brille, plus aucun rêve ne me tient debout   So one last time I need to be the one who takes you home One more time I promise after that, I'll let you go Baby, I don't care if you got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home   Tout seul je dérive Si de ta peau tu me prives Les minutes sont des années Quand le cœur se laisse aller Viens, on recommence On s'accorde une deuxième chance Rattrapons le temps gâché Arrêtons de nous cacher  Mon amour, mon amour, mon amour J'pourrais changer d'avis mais tu resteras mon seul amour   And I know, and I know, and I know That you got everything, but I got nothing here without you, baby   Oui, attends-moi Si tu t'enfuis, je suis juste un fantôme (juste un fantôme) Attends-moi Sans toi, je suis sans vie, sans idéaux Je sais qu'on ne peut jamais remonter le temps Pourquoi ne pas s'apprendre à s'aimer au présent ? Attends-moi Si tu t'enfuis, je suis juste un fantôme   I know I should've fought it At least I'm being honest, yeah... But stay with me a minute I swear I'll make it worth it, yeah 'Cause I don't wanna be without you (oh...)  So one last time I need to be the one who takes you home (who takes you home, babe!) One more time (oh yeah) I promise after that, I'll let you go (I promise that, I'll let you go) Baby, I don't care if you got her in your heart, babe All I really care is you wake up in my arms, oh! One last time I need to be the one who takes you home, yeah (ooh!)   Attends-moi Si tu t'enfuis, je suis juste un fantôme",2,13,6,4,15,4,21,3,1,17,0.4404
91,/songs/4066816,Ariana Grande,One Last Time (My Everything),https://genius.com/Ariana-grande-one-last-time-my-everything-lyrics,http://api.genius.com/songs/4066816,None,2015-02-10,"Https://genius.com/Ariana-grande-one-last-time-lyrics I was a liar I gave into the fire I know I should've fought it At least I’m being honest Feel like a failure 'Cause I know that I failed ya I should've done you better ’Cause you don't want a liar (Come on)  And I know, and I know, and I know She gives you everything but boy I couldn't give it to you And I know, and I know, and I know The you've got everything but I've got nothing here without you  So one last time I need to be the one who takes you home One more time I promise after that I'll let you go Baby, I don't care if you've got here in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home  I don’t deserve it I know I don’t deserve it But stay with me a minute I swear I'll make it worth it Can’t you forgive me At least just temporarily I know that this is my fault I should have been more careful (Come on)  And I know, and I know, and I know She gives you everything but boy I couldn't give it to you And I know, and I now, and I know That you got everything but I've got nothing here without you baby  So one lat time I need to be the one who takes you home One more time I promise after that I'll let you go Baby I don’t care if you've got her in your heart All I really care is you wake up in my arms One last time I need to be the one who takes you home  I know I should have fought it At least I'm being honest, hey Now stay with me a minute I swear I'll make it worth it, hey 'Cause I don't want to be without you  So one last time I need to be the one who takes you home One more time I promise after that I'll let you go Baby I don't care if you've got her in you heart All I really care in you wake up in my arms One last time I need to be the one who takes you home  One last time I need to be the one who takes you home",4,13,7,4,9,6,25,4,0,16,-0.8766
92,/songs/497858,Ariana Grande,Only 1,https://genius.com/Ariana-grande-only-1-lyrics,http://api.genius.com/songs/497858,My Everything,2014-08-22," I want you, I want you I want you, I want you I want you, I want you Let me introduce myself Let me introduce myself Let me introduce myself   Looking in your eyes makes me wonder how I got so much time with you and there's more around I know all the competition that's after you So I get to thinking, is this too good to be true?   That we're living in a fairy tale, no malice, and no lies Baby, ooh, it's hard to believe That the love you have inside is only mine That's how I know   I can't be your only one No, I can't be your only one 'Cause you look twice as good as anyone I ever met And your love is three times better How could anyone forget? No, I can't I can't be your only one No, I can't be your only one 'Cause you look twice as good as anyone I ever met And your love is three times better How could anyone forget? No, I can't   As I'm laying down with you every night It still gets to me, that you remain by my side I ain't saying that I'm not deserving of you But I was dreaming bigger than I ever knew   I wished for living in a fairy tale, no malice, and no lies Baby, ooh, it's hard to believe That the love you have to give is only mine That's how I know   I can't be your only one No, I can't be your only one 'Cause you look twice as good as anyone I ever met And your love is three times better How could anyone forget? No, I can't I can't be your only one No, I can't be your only one 'Cause you look twice as good as anyone I ever met And your love is three times better How could anyone forget? No, I can't   Only one Be your only one (Only one)",4,11,2,2,14,9,16,2,5,6,0.9739
93,/songs/2184445,Ariana Grande,Only Girl (In the World),https://genius.com/Ariana-grande-only-girl-in-the-world-lyrics,http://api.genius.com/songs/2184445,None,2019-04-01," La la la la La la la la La la la la La la la la   I want you to love me, like I'm a hot ride Be thinkin' of me, doin' what you like So boy, forget about the world ’Cause it's gon' be me and you tonight I wanna make you beg for it Then I'mma make you swallow your pride Oooohhh   Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world... Like I'm the only one that's in command ’Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one...   Want you to take it like a thief in the night Hold me like a pillow, make me feel right Baby, I'll tell you all my secrets that I'm keepin', you can come inside And when you enter, you ain't leavin', be my prisoner for the night Oooohhh   Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world... Like I'm the only one that's in command ’Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one...   Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Oh make it last all night, night Take me for a ride, ride Oh baby, take me high, high Let me make you rise, rise Make it last all night   Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only girl in the world... Like I'm the only one that's in command ’Cause I'm the only one who understands How to make you feel like a man, yeah Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love Like I'm the only one who knows your heart Only one...",3,0,3,2,11,5,12,3,1,1,0.9983
