,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,polarity,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
20,20,/songs/1906265,Amy Winehouse,Fool's Gold,https://genius.com/Amy-winehouse-fools-gold-lyrics,http://api.genius.com/songs/1906265,"The Other Side of Amy Winehouse: B-Sides, Remixes & Rarities",2011-12-02," She sits home and dreams That her man will leave his mark on her hand He's not all he seems But she's seen a dress, she has the flowers planned  Now she won't be happy Till she looks down and sees the engagement ring It's for security Cause she will be waiting years for her wedding   For me it ain't real, it's fools gold There too many fools sold, not an excuse, oh For me it ain't real, it's fools gold I don't hear everything I'm told   He won't change her life He just chasing tail and wasting her time She calls herself his wife  He calls her at 8 and says be here by 9 She don't notice how when she gets the ring it's not a good fit So next time that they row she throws it out It goes to the last girl he hit   For me it ain't real, it's fools gold There too many fools sold, not an excuse, oh For me it ain't real, it's fools gold I don't hear everything I'm told   So take the gold you find And for your own sake hold it in your hand Now make sure you bite down And watch your tooth don't break on that wedding band   For me it ain't real, it's fools gold There too many fools sold, not an excuse, oh oh For me it ain't real, it's fools gold  Fools gold, ooohh ooohhh Fools gold, ooohh ooohhh",0.9757,2,5,12,3,2,19,21,2,3,12
21,21,/songs/1988997,Amy Winehouse,Fool's Gold - [B Side],https://genius.com/Amy-winehouse-fools-gold-b-side-lyrics,http://api.genius.com/songs/1988997,Frank (B-Sides),2008-05-13," She sits home and dreams That her man will leave his mark on her hand He's not all he seems But she's seen a dress, she has the flowers planned  Now she won't be happy Till she looks down and sees the engagement ring It's for security Cause she will be waiting years for her wedding   For me it ain't real, it's fools gold There too many fools sold, not an excuse, oh For me it ain't real, it's fools gold I don't hear everything I'm told   He won't change her life He just chasing tail and wasting her time She calls herself his wife He calls her at 8 and says be here by 9  She don't notice how When she gets the ring it's not a good fit So next time that they row, she throws it out It goes to the last girl he hit   For me it ain't real, it's fools gold There too many fools sold, not an excuse, oh For me it ain't real, it's fools gold I don't hear everything I'm told   So take the gold you find And for your own sake hold it in your hand Now make sure you bite down And watch your tooth don't break on that wedding band   For me it ain't real, it's fools gold There too many fools sold, not an excuse, oh oh For me it ain't real, it's fools gold  Fools gold, ooohh ooohhh Fools gold, ooohh ooohhh",0.9757,2,5,12,3,2,19,21,2,3,12
22,22,/songs/102867,Amy Winehouse,Fuck Me Pumps,https://genius.com/Amy-winehouse-fuck-me-pumps-lyrics,http://api.genius.com/songs/102867,Frank,2004-08-23, When you walk in the bar And you’re dressed like a star Rocking your F-Me-Pumps And a man notice you With your Gucci bag crew Can’t tell who he’s looking to Cause you all look the same Everyone knows your name And that’s your whole claim to fame Never miss a night Cause your dream in life Is to be a foot-baller’s wife   You don’t like play-ers That’s what you say-a But you really wouldn't mind a million-aire You don’t like ball-ers They don’t do nothing for ya But you'd love a rich man six foot two or tall-er   You’re more than a fan Looking for a man But you end up with one night stands He could be your whole life If you got past one night But that part never goes right In the morning you’re vexed He’s on to the next And you didn't even get no taste Don’t be too upset If they call you a sket Cause like the news every day you get pressed   You don’t like play-ers That’s what you say-a But you really wouldn't mind a million-aire All them big ball-ers Don’t do nothing for ya But you'd love a rich man six foot two or tall-er   You can’t sit down right Because your jeans are too tight And you lucky it’s ladies' night With your big empty purse Every week it gets worse At least your breast cost more than hers So you did Mi-am-i Cause you got there for free But somehow you missed the plane You did too much E Met some-bod-y And spent the night getting caned Without girls like you there’d be no fun We’d go to the club and not see any-one Without girls like you there’s no night life All those men just go home to their wives Don’t be mad at me Cause your pushing 30 And your old tricks no longer work You should have known from the jump That you always get dumped So dust off your fuck me pumps,0.9919,2,2,1,2,6,6,14,3,2,9
23,23,/songs/77056,Amy Winehouse,Half Time,https://genius.com/Amy-winehouse-half-time-lyrics,http://api.genius.com/songs/77056,Lioness: Hidden Treasures,2011-12-02," Simple, sweet guitar Humbled by the bass So when the beat kicks in Everything falls into place And it overpowers me I can’t help but dance You can try to stop me now But you won’t get the chance   Halftime, time to think it through Consider the change Seek it from a different view Halftime, time to think it through Consider the change   Rhythm floods my heart The melody it feeds my soul The tune tears me apart And I swallow it whole You should thank your lucky star Cause the music is a gift And it’s stronger than all else Provides me with the bliss   Halftime, time to think it through Consider the change Seek it from a different view Halftime, time to think it through Consider the change   My lyrics revealing Some natural vibe It's a kind of laid back feeling Oh just let it ride And when Frank Sinatra sings It’s too much to take, yeah So I sing the standard shit It pacifies my ache   Halftime, time to think it through Consider the change Seek it from a different view Halftime, time to think it through Consider the change",0.9473,3,14,2,8,10,5,13,6,5,7
24,24,/songs/76430,Amy Winehouse,He Can Only Hold Her,https://genius.com/Amy-winehouse-he-can-only-hold-her-lyrics,http://api.genius.com/songs/76430,Back to Black,2006-10-27," He can only hold her for so long The lights are on but no one's home She's so vacant her soul is taken He thinks ""What's she running from?   Now how can he have her heart When it got stole? So he tries to pacify her Because what's inside her never dies   Even if she's content in his warmth She is plagued with urgency Searching kisses, the man she misses The man that he longs to be   Now how can he have her heart When it got stole? So he tries to pacify her Because what's inside her never dies  So he tries to pacify her Because what's inside her, it never dies   So he tries to pacify her But what's inside her never dies",0.7041,0,3,0,1,2,0,2,0,2,1
25,25,/songs/4387749,Amy Winehouse,He Can Only Hold Her / Doo Wop (That Thing),https://genius.com/Amy-winehouse-he-can-only-hold-her-doo-wop-that-thing-lyrics,http://api.genius.com/songs/4387749,I Told You I Was Trouble: Live in London,2007-11-05,"***[Part 1 - ""He Can Only Hold Her""]***   He can only hold her for so long The lights are on but no one's home She’s so vacant her soul is taken He thinks ""What's she running from?""   Now how can he have her heart When it got stole? So he tries to pacify her Because what's inside her never dies   Even if she’s content in his warmth She is plagued with urgency Searching kisses, the man she misses The man that he longs to be   Now how can he have her heart When it got stole? So he tries to pacify her Because what's inside her never dies  ***[Part 2 - ""Doo Wop (That Thing)""]***   Now guys you know you'd better watch out Some girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing   Now guys you know you'd better watch out Some girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing   Now guys you know you'd better watch out Some girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing",0.9545,1,6,0,4,2,0,2,0,2,1
26,26,/songs/254777,Amy Winehouse,Help Yourself,https://genius.com/Amy-winehouse-help-yourself-lyrics,http://api.genius.com/songs/254777,Frank,2004-08-23," When I walk in your shoes I understand a man confused They much too big, but I don't care I feel the weight your shoulders bear Now I really empathize Looking through your bloodshot eyes And I know you, you're so frustrated But we all become what we once hated Besides nobody can be that wise   I can't help you if you won't help yourself I can't help you if you don't help yourself You can only get so much from someone else (you can only get so much from me) I can't help you if you won't help yourself   You got a degree in philosophy So you  think you cleverer than me (cause you so smart) But I'm not just some drama queen Cause its where you're at, not where you've been So what do you expect from me (what do you want) To hold your head above the sea (keep you high and dry) And carry you, even though you bigger Cause don't you know you crush my tiny figure And anyway, we still so young (yeah, I'm so young) And this isn't yesterday   I can't help you if you won't help yourself I can't help you if you don't help yourself You can only get so much from someone else (you can only get so much from me) I can't help you if you won't help yourself    You might be twenty-five but in my mind I see you at sixteen years old most of the time And I, I'm just a child and you're full grown And it was like nothing that I've ever known You are like nothing that I ever knew",-0.9889,2,6,1,2,4,2,14,1,4,7
27,27,/songs/328619,Amy Winehouse,Hey Little Rich Girl,https://genius.com/Amy-winehouse-hey-little-rich-girl-lyrics,http://api.genius.com/songs/328619,I Told You I Was Trouble: Live in London,2008-01-15," I bought you a fur coat when you were fifteen You wore it to the disco when everyone was in jeans   But you were just a rich girl and only having fun Your worn-out dresses drew stares from everyone Hey, little rich girl where did you go wrong?   You left for London when you were nineteen Had to pawn all your nice clothes, just living on dreams A man in the bright lights took all that you own Now he's taken your freedom for a taste unknown   But you were just a rich girl and only having fun Your worn-out dresses drew stares from everyone Hey, little rich girl where did you go wrong?    Hey, little rich girl you've been away for so long And now little rich girl, I wrote you in this song Hey, little rich girl, baby, love is gone And now little rich girl, I know where you belong At your dad's office party all the movies were blue You caused him so much heartache because the screen star was you You left for London when you were nineteen Had to pawn all your nice clothes just living on a dream   But you were just a rich girl and only having fun Your worn-out dresses drew stares from everyone Hey, little rich girl where did you go wrong?",0.9982,0,6,0,1,7,10,7,5,0,4
28,28,/songs/800589,Amy Winehouse,I Heard It Through The Grapevine,https://genius.com/Amy-winehouse-i-heard-it-through-the-grapevine-lyrics,http://api.genius.com/songs/800589,"The Other Side of Amy Winehouse: B-Sides, Remixes & Rarities",2011-12-02,"(feat. Paul Weller) I bet you wonderin' How I knew 'Bout your plans To make me blue With some other guy You knew before Between two of us guys You know I love you more It took me by surprise I must say When I found you yesterday Don't you know that I heard it Through the grapevine Not much longer Would you be mine Uhh, uhh Heard it through The grapevine Oh I'm just about To lose my mind Honey, honey Oh, baby Ooh ooh honey honey I know a man Ain't supposed to cry But these tears I can't hold inside Losin' you Would end my life You see Cause you mean That much to me You could have Told me yourself That you loved Someone else Instead I heard it Through the grapevine Not much longer Would you be mine Ohh I heard it Through the grapevine And I'm just About to lose my mind Honey, honey People say believe Half of what you see Oh, and none Of what your hear But I can't help But be confused If it's true Please tell me dear Do you plan To let me go For the other guy You loved before?",0.9098,3,3,2,3,6,4,14,4,4,3
29,29,/songs/140948,Amy Winehouse,I Heard Love Is Blind,https://genius.com/Amy-winehouse-i-heard-love-is-blind-lyrics,http://api.genius.com/songs/140948,Frank,2003-10-20," I couldn't resist him His eyes were like yours His hair was exactly the shade of brown He's just not as tall But I couldn't tell It was dark and I was lying down  You are everything He means nothing to me I can't even remember his name Why're you so upset? Baby, you weren't there And I was thinking of you when I came  What do you expect? You left me here alone I drank so much and needed your touch Don't overreact I pretended he was you You wouldn't want me to be lonely  How can I put it so you understand? I didn't let him hold my hand But he looked like you I guess he looked like you No he wasn't you But you can still trust me This ain't infidelity It's not cheating You were on my mind   Yes he looked like you But I heard love is blind",0.9388,4,1,3,2,2,7,4,4,2,3
